station_name,address,slow_count,fast_count,n_ids,station_ids,최종판단,maker_match,makers,capacity_match,kw_detail,confidence,prefixes,operator_year_match,operator_detail,years
래미안 원베일리,서울 서초구 반포대로 333,100,0,2,PL032708;PL932708,,,?;?,동일,"PL032708:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | PL932708:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PL,다름,"PL032708:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2025'],maker=[''] | PL932708:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2025', '2026'],maker=['']","2025;2025,2026"
브라운스톤서울오피스텔,서울특별시 중구 청파로 464,3,0,2,PW000545;PW100202,,,클린일렉스;?,동일,"PW000545:[7.0, 7.0, 7.0] | PW100202:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),PW,다름,"PW000545:bnm=['파워큐브'],busiNm=['파워큐브(SP)'],year=['2022'],maker=['클린일렉스'] | PW100202:bnm=['파워큐브'],busiNm=['파워큐브코리아'],year=['2022'],maker=['']",2022;2022
숭실대학교 중앙도서관,서울특별시 동작구 상도로 369,0,2,2,SOEUC001;SOEUC002,,,?;?,동일,"SOEUC001:[200.0, 200.0] | SOEUC002:[200.0, 200.0]",동일 사업자(약한 의심),SOEUC,동일,"SOEUC001:bnm=['선광시스템'],busiNm=['㈜선광시스템'],year=['2025'],maker=[''] | SOEUC002:bnm=['선광시스템'],busiNm=['㈜선광시스템'],year=['2025'],maker=['']",2025;2025
동호운수(응봉근린공원),서울특별시 성동구 금호산15길 17-1,0,2,2,SZBA0060;SZBA0081,,,PNE;?,동일,"SZBA0060:[240.0, 240.0] | SZBA0081:[240.0, 240.0]",동일 사업자(약한 의심),SZBA,다름,"SZBA0060:bnm=['SG생활안전'],busiNm=['SG생활안전'],year=['2024'],maker=['PNE'] | SZBA0081:bnm=['SG생활안전'],busiNm=['SG생활안전'],year=['2025'],maker=['']",2024;2025
장안(울산) 휴게소,부산광역시 기장군 장안읍 동해고속도로 26,0,1,2,ME19D111;ME21D011,,,중앙제어;채비,동일,ME19D111:[100.0] | ME21D011:[100.0],동일 사업자(약한 의심),ME,다름,"ME19D111:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2019'],maker=['중앙제어'] | ME21D011:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2021'],maker=['채비']",2019;2021
센텀SK뷰아파트 P4주차장 109동 B1 64기둥,부산광역시 해운대구 삼어로 55,3,0,2,EC000982;EC000983,,,?;?,동일,"EC000982:[7.0, 7.0, 7.0] | EC000983:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),EC,동일,"EC000982:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=[''] | EC000983:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['']",2022;2022
정관이지더원3차 314동,부산광역시 기장군 정관읍 정관로 350,3,0,2,EC002027;EC002547,,,?;?,동일,"EC002027:[7.0, 7.0, 7.0] | EC002547:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),EC,다름,"EC002027:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=[''] | EC002547:bnm=['이지차저'],busiNm=['이지차저'],year=['2023'],maker=['']",2022;2023
개금아이파크 206동 B2,부산광역시 부산진구 복지로 70,6,0,2,EC004136;EC004137,,,시그넷;시그넷,동일,"EC004136:[11.0, 11.0, 11.0, 11.0, 11.0, 11.0] | EC004137:[11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",동일 사업자(약한 의심),EC,동일,"EC004136:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷'] | EC004137:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷']",2022;2022
개금아이파크 218동 B2,부산광역시 부산진구 복지로 70,6,0,2,EC004140;EC004141,,,시그넷;시그넷,동일,"EC004140:[11.0, 11.0, 11.0, 11.0, 11.0, 11.0] | EC004141:[11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",동일 사업자(약한 의심),EC,동일,"EC004140:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷'] | EC004141:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷']",2022;2022
부산동구 범양레우스센트럴베이아파트 1,부산 동구 초량중로 114,3,0,2,EV018445;EV018446,,,에버온;에버온,동일,"EV018445:[7.0, 7.0, 7.0] | EV018446:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),EV,동일,"EV018445:bnm=['에버온'],busiNm=['주식회사 에버온'],year=['2025'],maker=['에버온'] | EV018446:bnm=['에버온'],busiNm=['주식회사 에버온'],year=['2025'],maker=['에버온']",2025;2025
부산 해운대상록아파트,부산광역시 해운대구 세실로 7,10,0,2,HY000794;HY000795,,,?;?,동일,"HY000794:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | HY000795:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY000794:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=[''] | HY000795:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=['']",2024;2024
동래대우아파트,부산광역시 동래구 충렬대로140번길 32,5,0,2,LU000416;LU000417,,,중앙제어;에바,동일,"LU000416:[7.0, 7.0, 7.0, 7.0, 7.0] | LU000417:[7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),LU,다름,"LU000416:bnm=['LG유플러스 볼트업'],busiNm=['엘지유플러스'],year=['2021'],maker=['중앙제어'] | LU000417:bnm=['LG유플러스 볼트업'],busiNm=['엘지유플러스'],year=['2022'],maker=['에바']",2021;2022
우성스마트시티오피스텔,부산광역시 기장군 정관읍 정관6로 3,1,0,2,PI001748;PI001808,,,스타코프;스타코프,동일,PI001748:[3.0] | PI001808:[3.0],동일 사업자(약한 의심),PI,동일,"PI001748:bnm=['GS차지비'],busiNm=['GS차지비'],year=['2022'],maker=['스타코프'] | PI001808:bnm=['GS차지비'],busiNm=['GS차지비'],year=['2022'],maker=['스타코프']",2022;2022
리벨루스부산성지아파트,부산광역시 금정구 명서로 94,5,0,2,PL000295;PL006423,,,에바;에바,동일,"PL000295:[7.0, 7.0, 7.0, 7.0, 7.0] | PL006423:[7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PL,다름,"PL000295:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2022'],maker=['에바'] | PL006423:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2026'],maker=['에바']",2022;2026
해운대푸르지오시티,부산광역시 해운대구 해운대해변로298번길 29,4,0,2,PW001149;PW100087,,,?;?,동일,"PW001149:[7.0, 7.0, 7.0, 7.0] | PW100087:[7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PW,다름,"PW001149:bnm=['파워큐브'],busiNm=['파워큐브(SP)'],year=['2018'],maker=[''] | PW100087:bnm=['파워큐브'],busiNm=['파워큐브(SP)'],year=['2023'],maker=['']",2018;2023
경보아파트입주자대표회의,부산광역시 금정구 금단로 33,2,0,2,PW011834;PW013022,,,?;?,동일,"PW011834:[7.0, 7.0] | PW013022:[7.0, 7.0]",동일 사업자(약한 의심),PW,다름,"PW011834:bnm=['파워큐브'],busiNm=['파워큐브'],year=['2020'],maker=[''] | PW013022:bnm=['파워큐브'],busiNm=['파워큐브'],year=['2022'],maker=['']",2020;2022
군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,0,2,2,ME18C229;ME21B262,,,채비;채비,다름,"ME18C229:[200.0, 200.0] | ME21B262:[100.0, 100.0]",동일 사업자(약한 의심),ME,다름,"ME18C229:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2018'],maker=['채비'] | ME21B262:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2021'],maker=['채비']",2018;2021
대구 동대구푸르지오브리센트_109동,대구광역시 동구 효목로5길 55,4,0,2,CGP00015;CGP00018,,,휴맥스이브이;휴맥스이브이,동일,"CGP00015:[7.0, 7.0, 7.0, 7.0] | CGP00018:[7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),CGP,동일,"CGP00015:bnm=['서울씨엔지'],busiNm=['서울씨엔지(서울이브이)'],year=['2025'],maker=['휴맥스이브이'] | CGP00018:bnm=['서울씨엔지'],busiNm=['서울씨엔지(서울이브이)'],year=['2025'],maker=['휴맥스이브이']",2025;2025
대구 동대구푸르지오브리센트_110동,대구광역시 동구 효목로5길 55,4,0,2,CGP00016;CGP00019,,,휴맥스이브이;휴맥스이브이,동일,"CGP00016:[7.0, 7.0, 7.0, 7.0] | CGP00019:[7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),CGP,동일,"CGP00016:bnm=['서울씨엔지'],busiNm=['서울씨엔지(서울이브이)'],year=['2025'],maker=['휴맥스이브이'] | CGP00019:bnm=['서울씨엔지'],busiNm=['서울씨엔지(서울이브이)'],year=['2025'],maker=['휴맥스이브이']",2025;2025
만촌자이르네,대구광역시 수성구 교학로19길 19,6,0,2,DC530002;DC530003,,,채비;채비,동일,"DC530002:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | DC530003:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),DC,동일,"DC530002:bnm=['대성물류건설'],busiNm=['대성물류건설(주)'],year=['2025'],maker=['채비'] | DC530003:bnm=['대성물류건설'],busiNm=['대성물류건설(주)'],year=['2025'],maker=['채비']",2025;2025
대구 월성푸르지오,대구광역시 달서구 조암로6길 20,2,0,2,HY000439;HY000441,,,?;?,동일,"HY000439:[7.0, 7.0] | HY000441:[7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY000439:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2023'],maker=[''] | HY000441:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2023'],maker=['']",2023;2023
대구 칠곡한서타운,대구광역시 북구 동암로7길 39,3,0,2,HY000506;HY000507,,,?;?,동일,"HY000506:[7.0, 7.0, 7.0] | HY000507:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY000506:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2023'],maker=[''] | HY000507:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2023'],maker=['']",2023;2023
대구 월배아이파크1차,대구광역시 달서구 조암남로 182,3,0,2,HY001085;HY001086,,,?;?,동일,"HY001085:[7.0, 7.0, 7.0] | HY001086:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY001085:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=[''] | HY001086:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=['']",2024;2024
한실들마을 2차,대구광역시 달서구 한실로 49,8,0,2,LU000742;LU003073,,,"중앙제어;LS산전,LS전선",동일,"LU000742:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | LU003073:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),LU,다름,"LU000742:bnm=['LG유플러스 볼트업'],busiNm=['LG유플러스볼트업'],year=['2021', '2025'],maker=['', '중앙제어'] | LU003073:bnm=['LG유플러스 볼트업'],busiNm=['LG유플러스볼트업'],year=['2024'],maker=['LS산전', 'LS전선']","2021,2025;2024"
두산위브더제니스,대구광역시 수성구 달구벌대로 2435,2,0,2,PI067893;PI740396,,,에바;중앙제어,동일,"PI067893:[7.0, 7.0] | PI740396:[7.0, 7.0]",동일 사업자(약한 의심),PI,다름,"PI067893:bnm=['GS차지비'],busiNm=['GS차지비'],year=['2024'],maker=['에바'] | PI740396:bnm=['GS차지비'],busiNm=['GS차지비'],year=['2021'],maker=['중앙제어']",2024;2021
동화마을 공영주차장,인천광역시 제물포구 송월동2가 4,0,1,2,ME19A162;ME22C1C4,,,중앙제어;채비,동일,ME19A162:[100.0] | ME22C1C4:[100.0],동일 사업자(약한 의심),ME,다름,"ME19A162:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2019'],maker=['중앙제어'] | ME22C1C4:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2022'],maker=['채비']",2019;2022
국립생물자원관,인천광역시 검단구 환경로 42,0,1,2,ME19A167;ME25A152,,,중앙제어;중앙제어,동일,ME19A167:[100.0] | ME25A152:[100.0],동일 사업자(약한 의심),ME,다름,"ME19A167:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2019'],maker=['중앙제어'] | ME25A152:bnm=['기후에너지환경부'],busiNm=['환경부'],year=['2025'],maker=['중앙제어']",2019;2025
인천환경공단 가좌사업소,인천광역시 서해구 중봉대로211,0,2,2,ME19A259;ME24B209,,,채비;시그넷,다름,"ME19A259:[200.0, 200.0] | ME24B209:[100.0, 100.0]",동일 사업자(약한 의심),ME,다름,"ME19A259:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2019'],maker=['채비'] | ME24B209:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2024'],maker=['시그넷']",2019;2024
모도리 공영주차장,인천광역시 옹진군 북도면 모도로 124,0,1,2,CU950003;CU950004,,,씨어스;씨어스,동일,CU950003:[50.0] | CU950004:[50.0],동일 사업자(약한 의심),CU,동일,"CU950003:bnm=['씨어스'],busiNm=['씨어스'],year=['2025'],maker=['씨어스'] | CU950004:bnm=['씨어스'],busiNm=['씨어스'],year=['2025'],maker=['씨어스']",2025;2025
부평아이파크오피스텔,인천광역시 부평구 길주로364번길 9,0,1,2,EC280157;EC280158,,,?;?,동일,EC280157:[50.0] | EC280158:[50.0],동일 사업자(약한 의심),EC,동일,"EC280157:bnm=['이지차저'],busiNm=['이지차저'],year=['2024'],maker=[''] | EC280158:bnm=['이지차저'],busiNm=['이지차저'],year=['2024'],maker=['']",2024;2024
송도웰카운티1단지아파트,인천광역시 연수구 해송로 143,4,0,2,ER000195;ER000196,,,?;?,동일,"ER000195:[7.0, 7.0, 7.0, 7.0] | ER000196:[7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),ER,동일,"ER000195:bnm=['이엘일렉트릭'],busiNm=['이엘일렉트릭'],year=['2025'],maker=[''] | ER000196:bnm=['이엘일렉트릭'],busiNm=['이엘일렉트릭'],year=['2025'],maker=['']",2025;2025
한국생산기술연구원,인천광역시 연수구 갯벌로 156,1,0,2,HE192208;HE240524,,,중앙제어;중앙제어,동일,HE192208:[7.0] | HE240524:[7.0],동일 사업자(약한 의심),HE,다름,"HE192208:bnm=['한국전기차충전서비스'],busiNm=['한국전기차충전서비스'],year=['2020'],maker=['중앙제어'] | HE240524:bnm=['한국전기차충전서비스'],busiNm=['한국전기차충전서비스'],year=['2026'],maker=['중앙제어']",2020;2026
현대프리미엄아울렛 송도점,인천광역시 연수구 송도국제대로 123,11,0,2,HY000985;HY000986,,,?;?,동일,"HY000985:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | HY000986:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY000985:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=[''] | HY000986:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=['']",2024;2024
송도더샵그린스퀘어 M23기둥,인천광역시 연수구 송도문화로28번길 81,4,0,2,IM000219;IM000223,,,?;?,동일,"IM000219:[7.0, 7.0, 7.0, 7.0] | IM000223:[7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),IM,동일,"IM000219:bnm=['아이마켓코리아'],busiNm=['아이마켓코리아'],year=['2024'],maker=[''] | IM000223:bnm=['아이마켓코리아'],busiNm=['아이마켓코리아'],year=['2024'],maker=['']",2024;2024
아름다운타워,인천광역시 남동구 논고개로 101 (논현동),3,0,2,L3002573;L3002574,,,?;?,동일,"L3002573:[7.0, 7.0, 7.0] | L3002574:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),L,동일,"L3002573:bnm=['엘쓰리일렉트릭파워'],busiNm=['이지차저'],year=['2023'],maker=[''] | L3002574:bnm=['엘쓰리일렉트릭파워'],busiNm=['이지차저'],year=['2023'],maker=['']",2023;2023
동원로얄듀크아파트,인천광역시 영종구 하늘중앙로 272,3,0,2,LU001633;LU004304,,,LS산전;?,동일,"LU001633:[7.0, 7.0, 7.0] | LU004304:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),LU,다름,"LU001633:bnm=['LG유플러스 볼트업'],busiNm=['엘지유플러스'],year=['2024'],maker=['LS산전'] | LU004304:bnm=['LG유플러스 볼트업'],busiNm=['LG유플러스볼트업'],year=['2024'],maker=['']",2024;2024
청라골드클래스아파트,인천광역시 서해구 청라사파이어로 158,6,0,2,PL000128;PL009234,,,에바;에바,동일,"PL000128:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | PL009234:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PL,다름,"PL000128:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2022'],maker=['에바'] | PL009234:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2025'],maker=['에바']",2022;2025
청라29블럭호반베르디움-489동,인천광역시 서해구 청라커낼로 163,3,0,2,PW001273;PW001278,,,클린일렉스;클린일렉스,동일,"PW001273:[7.0, 7.0, 7.0] | PW001278:[7.0, 7.0, 7.0]",동일 사업자(약한 의심),PW,동일,"PW001273:bnm=['파워큐브'],busiNm=['파워큐브(SP)'],year=['2018'],maker=['클린일렉스'] | PW001278:bnm=['파워큐브'],busiNm=['파워큐브(SP)'],year=['2018'],maker=['클린일렉스']",2018;2018
스마트뷰아파트,대전광역시 동구 성남로 15,10,0,2,PW010621;PW100635,,,?;?,동일,"PW010621:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | PW100635:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PW,다름,"PW010621:bnm=['파워큐브'],busiNm=['파워큐브'],year=['2019'],maker=[''] | PW100635:bnm=['파워큐브'],busiNm=['파워큐브'],year=['2022'],maker=['']",2019;2022
울산과학기술원,울산광역시 울주군 언양읍 유니스트길 50,0,2,2,ME19E218;ME19Z210,,,중앙제어;시그넷,다름,"ME19E218:[100.0, 100.0] | ME19Z210:[200.0, 200.0]",동일 사업자(약한 의심),ME,다름,"ME19E218:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2019', '2020'],maker=['중앙제어'] | ME19Z210:bnm=['기후에너지환경부'],busiNm=['기후에너지환경부'],year=['2020'],maker=['시그넷']","2019,2020;2020"
무거위브자이 B2 101동,울산광역시 남구 북부순환도로 35,3,0,2,EC002018;EC002020,,,시그넷;시그넷,동일,"EC002018:[11.0, 11.0, 11.0] | EC002020:[11.0, 11.0, 11.0]",동일 사업자(약한 의심),EC,동일,"EC002018:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷'] | EC002020:bnm=['이지차저'],busiNm=['이지차저'],year=['2022'],maker=['시그넷']",2022;2022
울산 서부성원상떼빌,울산광역시 동구 봉수로 450,5,0,2,HY000809;HY000810,,,?;?,동일,"HY000809:[7.0, 7.0, 7.0, 7.0, 7.0] | HY000810:[7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),HY,동일,"HY000809:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=[''] | HY000810:bnm=['현대엔지니어링'],busiNm=['현대엔지니어링'],year=['2024'],maker=['']",2024;2024
나인파크삼산오피스텔,울산광역시 남구 화합로 162,6,0,2,PL005115;PL011548,,,에바;에바,동일,"PL005115:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0] | PL011548:[7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",동일 사업자(약한 의심),PL,다름,"PL005115:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2023'],maker=['에바'] | PL011548:bnm=['플러그링크'],busiNm=['플러그링크'],year=['2026'],maker=['에바']",2023;2026
